id,perturbation_spread,flip_rate,text_length,n_valid,mean_cosine,mean_jaccard_dist
H00449,0.017721878484571168,0.0,1423,4,0.8146666884422302,0.7796917606047264
H00450,0.00011209703455850098,0.0,1215,1,0.8595089912414551,0.7377777777777778
H00451,0.0249271323405953,0.0,1228,5,0.8919857859611511,0.7637606419070078
H00452,0.006005130543147198,0.0,1132,5,0.9065423727035522,0.6163456882010646
H00453,0.03628004464305154,0.0,1457,5,0.8661489248275757,0.7535165107579145
H00454,0.002620459817052483,0.0,2927,5,0.8650724649429321,0.691147161138057
H00455,nan,nan,1180,0,nan,nan
H00456,nan,nan,1102,0,nan,nan
H00457,0.000618365714195793,0.0,1205,5,0.9415722846984863,0.6123150243219145
H00458,0.05973556519636287,0.0,1177,4,0.8099455237388611,0.6684072724699367
H00459,nan,nan,1092,0,nan,nan
H00460,0.004137294108731785,0.0,2556,5,0.8338612794876099,0.7641895524062392
H00461,0.010786340404827788,0.0,1467,5,0.8860545992851258,0.69388064322186
H00462,7.860549541245292e-05,0.0,1155,3,0.8243961930274963,0.7560232276344808
H00463,2.122856717834165e-05,0.0,1201,5,0.8371104598045349,0.7751797444145065
H00464,0.0038375991217871742,0.0,1314,5,0.8478182315826416,0.6889478355727945
H00465,0.002019401878277034,0.0,1562,5,0.8588638067245483,0.7861194349707324
H00466,0.0035110365831682437,0.0,1004,5,0.8565272569656373,0.7979899648518006
H00467,nan,nan,1075,0,nan,nan
H00468,0.0010765984398177692,0.0,1256,1,0.8354276418685913,0.6860986547085202
H00469,0.013156701968599738,0.0,1421,5,0.9136876225471496,0.645855182195462
H00470,0.003751547389888052,0.0,1096,5,0.8732636213302613,0.7046122112944472
H00471,0.00019173389742904623,0.0,1967,5,0.8769908905029297,0.6865687335156092
H00472,0.0030526877649910927,0.0,2306,5,0.8702163577079773,0.6378072228283636
H00473,0.4401355944508713,0.4,1091,5,0.8369633436203003,0.7963325256902316
H00474,0.0015318218273962974,0.0,1286,5,0.8212363243103027,0.7070012519020727
H00475,0.3244591466252133,0.8,1256,5,0.9188207507133483,0.5638662856950317
H00476,0.38805147031908777,0.6,1037,5,0.9234494566917419,0.5922358677824973
H00477,0.28176841435289446,1.0,1029,5,0.8374110221862793,0.7828380413436251
H00478,0.012533745272641969,0.0,1262,4,0.8474407941102982,0.7842121099228283
H00479,0.023442210513980658,0.0,1150,5,0.8326547980308533,0.7544316069563246
H00480,0.007970256589533127,0.0,1987,5,0.8482832193374634,0.7364815380951614
H00481,0.008637814852329477,0.0,2089,5,0.8865768194198609,0.660154165711542
H00482,nan,nan,1098,0,nan,nan
H00483,0.006513855140119117,0.0,1949,3,0.8451807300249735,0.7527777777777778
H00484,0.0005491286550704064,0.0,1162,1,0.8128710389137268,0.755656108597285
H00485,0.009772701665838882,0.0,1048,4,0.8298116773366928,0.7560573732213636
H00486,0.04538027223983355,0.0,1020,5,0.8715707898139954,0.7352708817720444
H00487,0.09647473112140786,0.0,1126,4,0.8351542502641678,0.540780846881111
H00488,0.012212971183279245,0.0,1566,5,0.8435033917427063,0.6082064594175952
H00489,0.002277805611272098,0.0,3143,5,0.8560042023658753,0.6837660325335981
H00490,0.0038100474614432495,0.0,1862,5,0.8561356663703918,0.7680866307459473
H00491,0.017728144595440334,0.0,1053,1,0.8068368434906006,0.7873303167420814
H00492,0.23774421828898695,1.0,1141,5,0.8533189058303833,0.8065419441259021
H00493,nan,nan,1400,0,nan,nan
H00494,0.07095061094103665,0.0,1343,3,0.8159096042315165,0.850009074585634
H00495,0.016923299579690666,0.0,1377,4,0.8330492675304413,0.726254587020799
H00496,nan,nan,1607,0,nan,nan
H00497,0.007038493328387226,0.0,1764,5,0.8622024416923523,0.7192752263277468
H00498,4.9863111226520026e-05,0.0,1577,5,0.8590602993965148,0.7399256278504627
H00499,0.02687820537357268,0.0,1092,5,0.8853041291236877,0.7933957829610003
H00500,0.3914381641076929,1.0,1544,5,0.9321680426597595,0.4674450572793688
H00501,0.35120532848991376,1.0,1591,5,0.9496798157691956,0.4952793336535378
H00502,0.012870253268166865,0.0,1379,5,0.9237913608551025,0.5659706596157827
H00503,0.43051208334004565,0.8,1604,5,0.9175336480140686,0.5785980160232447
H00504,0.38164728221949246,1.0,1465,5,0.9569864273071289,0.52060953250206
H00505,0.4036292802248082,1.0,1127,5,0.9642978429794311,0.4926261800323724
H00506,0.3928680845234619,0.6,1466,5,0.9786169171333313,0.4573639660121399
H00507,0.04856597951954589,0.0,1913,5,0.948789119720459,0.3931365232993375
H00508,0.45948912134116754,0.8,1439,5,0.9093889355659485,0.5485540450349127
H00509,0.01834507566101257,0.0,1540,5,0.9401768445968628,0.4751121849167731
H00510,0.016159027374668945,0.0,1588,5,0.9453852772712708,0.5464361229088986
H00511,0.3682223565801663,1.0,1520,5,0.941830825805664,0.5523002329744391
H00512,0.4476765392081564,0.6,1542,5,0.9783007979393006,0.3915934974691496
H00513,0.33238245562258917,0.4,1360,5,0.9794895052909851,0.47946287905932666
H00514,0.2162148379977088,1.0,3530,5,0.9963613748550415,0.47154715853319534
H00515,0.3336869625258237,1.0,1425,5,0.9680997133255005,0.5191652271656293
H00516,0.31775811152033945,1.0,1565,4,0.9666888117790222,0.4068676581993027
H00517,0.013898039118958344,0.0,1362,5,0.9804194450378418,0.5353188424584403
H00518,0.3559854409106443,1.0,2141,5,0.971558666229248,0.4112725920572191
H00519,0.1508998283210129,0.0,2126,5,0.9577070116996765,0.4019238820337316
H00520,0.015447874557547427,0.0,1594,3,0.9779008428255717,0.3835697399527187
H00521,0.37785322519242365,0.8,1234,5,0.961666750907898,0.44203743175754073
H00522,0.013784736251334103,0.0,1595,5,0.9794787287712097,0.5135154436878473
H00523,0.49998009836463586,0.6666666666666666,2009,3,0.8135121663411459,0.6962961349236606
H00524,0.0014861775588439563,0.0,1449,5,0.9750157594680786,0.3435313008825057
H00525,0.30292673634372014,1.0,2293,5,0.9496630907058716,0.4534816273763605
H00526,0.3558534877075187,1.0,1444,5,0.9495903491973877,0.578435874476271
H00527,0.023693205958384114,0.0,1455,5,0.9438602209091187,0.42559524263956067
H00528,0.35601618251937245,1.0,1341,5,0.8321693420410157,0.4605690061788228
H00529,0.06651119710198608,0.0,1486,5,0.9467217564582825,0.41965509467872025
H00530,6.303992673254974e-05,0.0,1285,5,0.9713884830474854,0.468590530752937
H00531,0.4385604327570985,0.8,1790,5,0.9665416359901429,0.4439176736976897
H00532,0.3886574395876095,1.0,1619,5,0.9293240427970886,0.3672861613427165
H00533,0.3382453315705014,0.6,1491,5,0.9535589933395385,0.586233137834133
H00534,0.45769027672475127,0.4,2565,5,0.9764193773269654,0.5004231522296108
H00535,0.022052436641538706,0.0,1359,5,0.9559747338294983,0.5717671100261702
H00536,0.051729018888577255,0.0,1190,5,0.863638412952423,0.5113541343693553
H00537,0.001534842756192105,0.0,1418,5,0.9700344562530517,0.4635048927064549
H00538,0.0028035966476338357,0.0,1688,5,0.9495462536811828,0.46585838472714236
H00539,0.0015011846821307796,0.0,1388,5,0.9726529121398926,0.533978547911065
H00540,1.82183492400684e-05,0.0,1189,5,0.9173367261886597,0.527357420263973
H00541,0.3243243539783909,1.0,1387,5,0.9687116026878357,0.5138406461289575
H00542,0.3531818708804056,1.0,1389,5,0.9369107127189636,0.422385054214364
H00543,0.36663348456125494,1.0,1686,5,0.9512943625450134,0.4659067255063535
H00544,0.3555768879594167,0.2,2390,5,0.9652447819709777,0.4294063616463205
H00545,0.18443277644383965,0.2,2173,5,0.9933419466018677,0.39122851734473685
H00546,0.4038054019614217,0.8,1901,5,0.9444214820861816,0.5043572412228736
H00547,0.26396934600744,1.0,1370,5,0.9443743705749512,0.5289226435882359
H00548,0.04801539499120613,0.0,1270,5,0.9767411231994629,0.5278783442581154
H00549,0.002901933971416454,0.0,1438,5,0.9480656743049621,0.47115207291947014
H00550,0.0008460527744935193,0.0,1361,5,0.950383973121643,0.4680502072792675
H00551,0.006369789891411573,0.0,1490,5,0.976511549949646,0.44508154098760944
H00552,0.015089996575531945,0.0,1360,5,0.9196058869361877,0.5957897894190278
H00553,0.43466394292962585,0.6,1534,5,0.9457051634788514,0.43448636507535776
H00554,9.661875044614914e-05,0.0,1135,5,0.9427731156349182,0.48972754127894014
H00555,0.10717853887643806,0.0,2179,4,0.9686058908700943,0.3225413229261592
H00556,0.3626285322352207,0.2,1513,5,0.852478301525116,0.4533166077122295
H00557,0.35903972956111396,1.0,1739,3,0.9133524298667908,0.3873648451723681
H00558,0.018931457664028636,0.0,1458,5,0.9626992344856262,0.46344561864581274
H00559,0.09370021573365234,0.0,1655,5,0.9057346463203431,0.6122147055722874
H00560,0.28932094430603117,1.0,1374,5,0.953454315662384,0.4511553023995929
H00561,0.02924031111320176,0.0,1497,5,0.9576308012008667,0.6280315019709833
H00562,0.046718422713046555,0.0,1575,5,0.9736593961715698,0.4076010794629412
H00563,0.31730749267504044,1.0,1535,5,0.9446113109588623,0.3884912472029064
H00564,0.0007378856665770304,0.0,1814,5,0.9580474257469177,0.3528089063948835
H00565,0.4146898360868999,0.4,1496,5,0.9584903597831727,0.4732730979811851
H00566,0.01702304912594414,0.0,1579,5,0.9794440627098083,0.48862656706723434
H00567,0.017232931552907536,0.0,1391,5,0.96363844871521,0.3425476553283191
H00568,0.3698995310729997,1.0,1520,5,0.9501454591751098,0.43417176232490357
H00569,0.31606196797256925,0.25,1557,4,0.9778694659471512,0.3621123228300469
H00570,0.01818098880659922,0.0,1850,5,0.9518784523010254,0.4479778992936887
H00571,0.10943825626144722,0.0,2686,5,0.9590609788894653,0.40587301480517246
H00572,0.2939265480044506,1.0,2426,4,0.974853977560997,0.3835958503474357
H00573,0.26242858190968094,1.0,1322,5,0.9261597156524658,0.48051623726053994
H00574,0.1403658240823239,0.2,2067,5,0.9420756101608276,0.5640665364245024
H00575,0.31209687696227867,0.2,2304,5,0.9757693886756897,0.3878502595722722
H00576,0.4602740379631122,0.8,1529,5,0.9610132813453675,0.4915003980213496
H00577,9.221225756903421e-05,0.0,1207,5,0.918355667591095,0.5832127490227019
H00578,0.1203901795323393,0.0,1581,5,0.9425094962120056,0.48365442296098715
H00579,0.5114339685264346,1.0,1516,2,0.9732751250267029,0.35647893772893774
H00580,0.006731839710869068,0.0,1355,5,0.9387945294380188,0.5219648520008233
H00581,0.2388883358010698,0.2,1274,5,0.9357225179672242,0.5593340043320231
H00582,0.3554949845306502,0.8,2275,5,0.9513246893882752,0.4319358402406621
H00583,0.003848520102590488,0.0,1788,5,0.8472836732864379,0.5009744783609855
H00584,0.24104056125483395,1.0,1973,5,0.9764850378036499,0.3681643625701402
H00585,0.01612529663210655,0.0,2467,5,0.8653629779815674,0.4321428502456081
H00586,0.000791799075265338,0.0,1934,3,0.9737921357154846,0.3217571381167366
H00587,0.003716168866826832,0.0,1593,5,0.9572141766548157,0.4978131765947775
H00588,0.2569776868674658,0.2,1567,5,0.9691304087638855,0.36354466394284807
H00589,0.42919242409020286,0.4,1616,5,0.9572217583656311,0.586956314381551
H00590,0.006150973916723561,0.0,2254,5,0.9645389199256897,0.5553474184866964
H00591,0.005184231166594675,0.0,1576,5,0.9510849952697754,0.5196253187544286
H00592,0.11709360915837395,0.0,1550,5,0.9623202800750732,0.5983661892469962
H00593,0.2771668779151617,0.4,1182,5,0.9018295407295227,0.6661180694161771
H00594,0.000650385601306399,0.0,1292,5,0.9508394718170166,0.5406929314111635
H00595,2.8425448219288887e-05,0.0,1560,5,0.924543559551239,0.6007589390260858
H00596,0.3204655208553637,1.0,1394,5,0.9020015478134156,0.4024704688076781
H00597,0.08738711409919762,0.0,1911,5,0.9579696536064148,0.545231056769604
H00598,0.002050623484285659,0.0,2094,5,0.964689576625824,0.443338141278379
H00599,0.01841744137510859,0.0,1787,4,0.9683309495449066,0.398409911658676
H00600,0.4367271033041706,1.0,1328,4,0.8665014803409576,0.583072468820367
H00601,0.36967032032734287,0.4,2020,5,0.954466712474823,0.52323236814374
H00602,0.002455306562725535,0.0,1295,5,0.9566730737686158,0.5069980886749608
H00603,0.01184539777430734,0.0,1377,5,0.9282099366188049,0.6149573061026076
H00604,0.3585672349802997,0.6,2620,5,0.9768522620201111,0.43532007221491603
H00605,0.3829916039809982,0.6,1559,5,0.9488129377365112,0.45343422798026384
H00606,0.3081237973962948,1.0,1704,3,0.9704846342404684,0.33825445458612496
H00607,0.2512842277293144,0.2,1114,5,0.9445374369621277,0.5860278312774567
H00608,0.24257968331840224,1.0,1578,5,0.9599817991256714,0.47846651897095727
H00609,0.3846186363744019,1.0,1473,5,0.9679943323135376,0.38992824454878783
H00610,0.040576376787619516,0.0,2083,5,0.9307667851448059,0.4684806501003763
H00611,0.3935959820626264,1.0,1339,5,0.9254018783569335,0.4400016637479364
H00612,0.3603490073784988,0.8,1454,5,0.9579390764236451,0.5488437943806325
H00613,0.24826189971367352,0.2,1440,5,0.964183759689331,0.618943311968543
H00614,0.4065729146582194,1.0,1550,5,0.9685330986976624,0.42020613347410274
H00615,0.12806629399363775,0.0,1449,5,0.93100905418396,0.5307349322609987
H00616,0.005844487851818808,0.0,1506,3,0.9646517634391785,0.3662777736106944
H00617,0.058300768167547236,0.0,1588,5,0.9629928827285766,0.5934603765439582
H00618,0.3706304277926522,1.0,1529,5,0.9598095297813416,0.4534056838124953
H00619,0.024359261054421204,0.0,1430,5,0.9399990916252137,0.5756251310088357
H00620,nan,nan,5759,0,nan,nan
H00621,0.42513708695774655,0.75,1572,4,0.9588973373174667,0.3522885558938444
H00622,0.2827743194701923,0.2,1508,5,0.9339107632637024,0.6254397795508261
H00623,0.0007231514564319379,0.0,1414,5,0.9833819985389709,0.4386844659759642
H00624,0.018360138065835387,0.0,1348,5,0.9732426881790162,0.4925591691187437
H00625,0.0735772076933574,0.0,941,5,0.8362905025482178,0.7820698732205571
H00626,0.05144597290643017,0.0,1096,3,0.8374807238578796,0.7538153549910621
H00627,0.00689267511360971,0.0,902,5,0.951009464263916,0.6930921136557467
H00628,0.03201614830533112,0.0,836,5,0.925524890422821,0.7113410921621736
H00629,1.6085250344178296e-05,0.0,1127,2,0.8046115934848785,0.5297428605284986
H00630,nan,nan,747,0,nan,nan
H00631,0.1273670025596902,0.0,1327,5,0.8809231042861938,0.6869729685519159
H00632,0.03903873100497329,0.0,1408,5,0.8879338026046752,0.7439525910638072
H00633,0.0014631255423221572,0.0,723,4,0.8357507586479187,0.7470406369777438
H00634,0.07845430051823003,0.0,947,5,0.9064029932022095,0.7331561269365927
H00635,0.0001449908051151648,0.0,1026,4,0.8455352783203125,0.6333288743551376
H00636,0.011935305945490015,0.0,967,5,0.9003022193908692,0.7071357419264299
H00637,5.2707882752638364e-05,0.0,1070,5,0.8916393876075744,0.7578087433006436
H00638,0.0033110832568637475,0.0,927,5,0.8984171867370605,0.7888548873150761
H00639,0.0013141277419975626,0.0,721,5,0.8974917769432068,0.7680968840520181
H00640,nan,nan,740,0,nan,nan
H00641,0.09558809567229419,0.0,875,5,0.8948122024536133,0.7885095759623449
H00642,0.06370102452869553,0.0,773,3,0.872986912727356,0.7868692730955517
H00643,0.3473075344302435,1.0,722,5,0.8850843429565429,0.8064744508290914
H00644,0.008505824085377568,0.0,941,1,0.8386314511299133,0.7514450867052023
H00645,2.6799781567396365e-05,0.0,779,5,0.9314830541610718,0.7629175963220338
H00646,0.030913613028833203,0.0,732,5,0.9419167280197144,0.7406581975443439
H00647,0.02164676125237498,0.0,815,5,0.8863708138465881,0.7817132263062275
H00648,0.09795520310961651,0.0,897,5,0.8559748649597168,0.8203083823243713
H00649,0.006370354150717604,0.0,756,5,0.9500398516654969,0.6982490332547628
H00650,0.0003795156945482754,0.0,703,5,0.8715611696243286,0.7834137809190889
H00651,0.019321873785138808,0.0,722,5,0.8905551910400391,0.7513817303290988
H00652,0.01202339678249146,0.0,1147,5,0.8904979228973389,0.7325660971079733
H00653,0.028021263529547036,0.0,1158,5,0.9035105228424072,0.7817238613791725
H00654,0.0061046185862748846,0.0,848,5,0.908771812915802,0.72845242290295
H00655,0.013751817707029278,0.0,717,5,0.9192499399185181,0.7191427019543388
H00656,0.03269787461589627,0.0,1066,2,0.8332614898681641,0.7727591036414565
H00657,0.008687953469795338,0.0,1054,5,0.9397332787513732,0.7829173233819235
H00658,0.12873584949250108,0.0,741,5,0.8655644536018372,0.7345982391001367
H00659,0.11169392896319387,0.0,865,5,0.9028099060058594,0.7194653858727085
H00660,0.013812136651564059,0.0,718,4,0.8357041925191879,0.781902577466587
H00661,nan,nan,784,0,nan,nan
H00662,0.004435542621424493,0.0,1008,5,0.9026087760925293,0.7676503674974098
H00663,0.0007537992596105198,0.0,1014,4,0.8375329375267029,0.7798526917651476
H00664,0.1213449693974602,0.0,834,5,0.9156783223152161,0.7426458542045016
H00665,0.009493750203274975,0.0,1185,5,0.8492074251174927,0.7542254096345296
H00666,0.12199811432801388,0.0,893,3,0.826593816280365,0.7668609144833619
H00667,0.06721033129725824,0.0,842,5,0.9328092575073242,0.7017316008623544
H00668,0.10008868238788525,0.0,1346,5,0.8645285844802857,0.7794929959583048
H00669,0.06448393651988192,0.0,764,5,0.8340290546417236,0.7427167478382846
H00670,0.06823708471745538,0.0,1111,3,0.8192364374796549,0.7820671259214085
H00671,0.00011820604793295157,0.0,772,5,0.8320275902748108,0.7484288129124529
H00672,0.34628293394828363,0.2,833,5,0.9130203485488891,0.7258391018434135
H00673,2.8266057691528584e-05,0.0,1137,5,0.909791100025177,0.7070682418055654
H00674,0.017618171226566896,0.0,1108,5,0.8263083338737488,0.7585316761257688
H00675,0.1124813008958866,0.0,1422,2,0.8388785123825073,0.6603088727129648
H00676,0.00580102257757033,0.0,909,5,0.8291723370552063,0.7496834544327506
H00677,0.17641134856658908,0.0,771,3,0.8418992360432943,0.7247495215580323
H00678,0.021159150449004592,0.0,827,5,0.8515981793403625,0.7169917743830787
H00679,0.10710451660606167,0.0,796,5,0.8776023030281067,0.7270793229222635
H00680,0.000927145608629396,0.0,886,5,0.886479914188385,0.7365361297184064
H00681,0.0393088114918471,0.0,859,5,0.8829163670539856,0.7824268015505957
H00682,0.07349473629692589,0.0,963,3,0.8547141551971436,0.75077853908723
H00683,0.01303088180274983,0.0,760,5,0.923524010181427,0.7121189576983162
H00684,0.0011976370831573858,0.0,1009,5,0.9085067510604858,0.7118935074650045
H00685,0.02078998824267804,0.0,799,2,0.8494420051574707,0.7958399480444509
H00686,0.021281551579030063,0.0,913,5,0.9007850766181946,0.7568361022645405
H00687,0.0005999966101072551,0.0,769,5,0.8915507793426514,0.746752344240757
H00688,0.14001217509639102,0.0,1442,4,0.8354368209838867,0.7147839853826408
H00689,0.003137393274279739,0.0,840,5,0.9012089610099793,0.7507105726163011
H00690,0.005414029340823897,0.0,714,5,0.8580422043800354,0.7628917737493223
H00691,0.0013455083943962013,0.0,1164,3,0.830887496471405,0.7147174124787687
H00692,0.2484995318775245,0.2,1178,5,0.8748288631439209,0.680300407661089
H00693,0.0008364687660898652,0.0,1044,5,0.9094837546348572,0.7132478740254395
H00694,0.0031115926682998237,0.0,772,5,0.8284171104431153,0.8408104676354586
H00695,0.49097697993246203,0.5,983,4,0.8142521232366562,0.8372258165092645
H00696,5.719243504647179e-05,0.0,1104,5,0.9141314506530762,0.5964951051846951
H00697,0.09954808420961882,0.0,794,5,0.9270387172698975,0.7737724489319728
H00698,0.2741328109097662,0.4,713,5,0.9041345119476318,0.6715521991451541
H00699,0.08874611249043612,0.0,1141,5,0.8698198318481445,0.7262633595744896
H00700,0.0026898124135454208,0.0,1215,4,0.8290667682886124,0.7333252401587838
H00701,0.01957629256278499,0.0,777,5,0.9091525197029113,0.7858987216264933
H00702,0.42038664679904375,0.6,743,5,0.8897197365760803,0.6805952528312147
H00703,0.3894162673255399,1.0,1025,5,0.8847214818000794,0.7032078430026064
H00704,0.08526875355877578,0.0,839,5,0.8570035696029663,0.7945938010808309
H00705,0.35378086340162046,0.4,846,5,0.9143928050994873,0.73447877188856
H00706,0.02069146753943992,0.0,1115,5,0.8369826912879944,0.7920779539339652
H00707,0.0008486378020646258,0.0,834,5,0.8921633839607239,0.5955110480916932
H00708,0.01421156205420945,0.0,1041,5,0.8642266750335693,0.758321323885332
H00709,0.0018829567424096198,0.0,865,5,0.9056814193725586,0.7445936836842902
H00710,0.024759688141110046,0.0,1009,5,0.8975162744522095,0.6893765184863263
H00711,0.11471932943698689,0.0,873,5,0.8522318363189697,0.809894843757648
H00712,0.00933213984617117,0.0,702,4,0.8643877059221268,0.8566187687044616
H00713,0.022286348047022175,0.0,1095,5,0.9069364428520202,0.7498898138428004
H00714,0.0019544190364929287,0.0,791,5,0.9120433449745178,0.7451866537921201
H00715,0.006895781653635262,0.0,948,5,0.8532070875167846,0.7495485877366809
H00716,0.007214365222265086,0.0,755,5,0.9138489365577698,0.78735370581469
H00717,0.00010102578910678271,0.0,782,4,0.8815981447696686,0.7200042045538553
H00718,0.02522922927941034,0.0,1061,5,0.9046732068061829,0.7541085550346326
H00719,0.010457774620139334,0.0,818,1,0.8055621385574341,0.8256410256410256
H00720,0.3542217366538261,0.6,732,5,0.9227110624313355,0.7056903661209514
H00721,0.4637149115510517,0.6,714,5,0.9022595286369324,0.7620409629504594
H00722,0.09957263758169338,0.0,980,5,0.9087525010108948,0.7451276434744514
H00723,2.6344080476387816e-05,0.0,1046,4,0.8210973292589188,0.8073885810645444
H00724,0.3128985452516676,0.2,894,5,0.9347646832466125,0.6782686256537909
H00725,0.08304528002714853,0.0,878,5,0.8857329845428467,0.7064349989584342
H00726,0.0031937971049760326,0.0,706,5,0.9420051336288452,0.71148338611429
H00727,0.0030999497121551754,0.0,1093,5,0.8557105422019958,0.7462066886893876
H00728,0.38401972825891717,0.8,980,5,0.8771100044250488,0.8065706099955683
H00729,0.0050936952812704675,0.0,1063,5,0.8727091789245606,0.6984652385555259
H00730,0.45920995452578384,0.6,805,5,0.8501261591911315,0.835808815092302
H00731,nan,nan,727,0,nan,nan
H00732,0.013355765413478167,0.0,707,5,0.9220681309700012,0.7140373788036076
H00733,0.008577869810243548,0.0,1474,5,0.9223072171211243,0.7460409937980502
H00734,0.012118541465233638,0.0,1322,5,0.9172678589820862,0.7163287312822805
H00735,0.015246878898915687,0.0,811,5,0.9124689221382141,0.6842590737698137
H00736,0.053907718711817806,0.0,871,5,0.8742271780967712,0.7343326405303647
H00737,0.3791768382649257,0.4,763,5,0.9238150000572205,0.7169175639146528
H00738,0.010644850566740846,0.0,745,5,0.849770438671112,0.7518810298839286
H00739,0.42078123977415416,0.8,919,5,0.8768523335456848,0.7566447932165031
H00740,0.000688771827627261,0.0,1041,5,0.8511431455612183,0.7877243316102023
H00741,0.00013215520020407073,0.0,808,5,0.8859113812446594,0.6549120490189836
H00742,0.0011136620380560866,0.0,1311,5,0.8729001045227051,0.8155100495444326
H00743,0.04282003868149049,0.0,757,5,0.9211629033088684,0.7031743589478624
H00744,3.0134067857705403e-05,0.0,761,4,0.8596054911613464,0.6495094693988668
H00745,0.012728106335238123,0.0,972,5,0.8496005296707153,0.8130330205520269
H00746,0.006164048607147228,0.0,1385,5,0.905726408958435,0.7751494677931235
H00747,0.008243832175584104,0.0,1313,5,0.8475347042083741,0.7900898994593346
H00748,0.03191801439033363,0.0,1567,4,0.8227546066045761,0.7877895119321112
H00749,0.40503178691921204,0.6,972,5,0.8611534118652344,0.78442043514614
H00750,0.0062620080210082545,0.0,1280,5,0.9323930382728577,0.8160413801605975
H00751,0.13641688435039168,0.0,1029,5,0.8698013544082641,0.7940005802680646
H00752,nan,nan,4880,0,nan,nan
H00753,0.022790851641395552,0.0,3858,5,0.8702716708183289,0.7920359989334719
H00754,0.0023833162203322437,0.0,3352,4,0.8418247103691101,0.7834363617679085
H00755,0.11090377643944438,0.0,1958,5,0.8781970381736756,0.7181452038132878
H00756,0.010976087846619789,0.0,1537,5,0.8946881651878357,0.7633299268031453
H00757,0.30140104730019807,0.2,1154,5,0.9080791711807251,0.7578571417195719
H00758,0.0017013904926472796,0.0,1060,5,0.9328321576118469,0.6714688662445241
H00759,0.3885398084452093,0.2,418,5,0.8771069765090942,0.7922640072333305
H00760,0.06534261191587801,0.0,4142,4,0.9028975665569305,0.7461897312900068
H00761,0.08653459536251695,0.0,926,5,0.886792516708374,0.766764388084185
H00762,0.013731781217017153,0.0,2838,5,0.8852524757385254,0.7651565934833888
H00763,0.0016611130577288502,0.0,3398,5,0.890806233882904,0.7538274330265207
H00764,0.4468062151387985,0.3333333333333333,2792,3,0.8291678428649902,0.8175917596839554
H00765,0.014821497150334043,0.0,1408,5,0.8602049231529236,0.801363899888085
H00766,nan,nan,5145,0,nan,nan
H00767,0.001041558477071361,0.0,2093,4,0.832352414727211,0.7683090866084206
H00768,nan,nan,1421,0,nan,nan
H00769,nan,nan,5335,0,nan,nan
H00770,0.13118416686380827,0.0,1978,4,0.8885223865509033,0.7620207061600439
H00771,nan,nan,1767,0,nan,nan
H00772,0.006511012240609917,0.0,2071,5,0.9391433119773864,0.6886999256543048
H00773,0.00919475711638408,0.0,1603,5,0.9255827069282532,0.7867697775221749
H00774,0.47416995170990733,0.6666666666666666,209,3,0.8353397846221924,0.844174706919805
H00775,nan,nan,5205,0,nan,nan
H00776,0.6067639710265218,1.0,1440,1,0.8005143404006958,0.7584905660377359
H00777,0.461073662730601,0.6,248,5,0.9093082904815674,0.911088841666935
H00778,0.01630280541710785,0.0,948,5,0.9155503273010254,0.770928298554326
H00779,0.006644935371854767,0.0,1399,5,0.8927722930908203,0.7559548459853996
H00780,0.06763403042081156,0.0,1076,5,0.8531145930290223,0.7790851041031743
H00781,0.14051284514205667,0.0,2419,4,0.8660920411348343,0.7482398407249211
H00782,0.2829276595713795,0.2,1015,5,0.8329491019248962,0.8192927299494974
H00783,4.9365744203218154e-05,0.0,3352,2,0.8157497048377991,0.7215388652281857
H00784,0.0008059297304223512,0.0,648,5,0.8807841300964355,0.7856215692057449
H00785,0.40755304444058044,0.4,711,5,0.8719122409820557,0.7393858395877706
H00786,0.0035107518298347607,0.0,2960,1,0.800447404384613,0.6390374331550802
H00787,0.007908592439560313,0.0,873,5,0.9451967239379883,0.7520316012901949
H00788,0.41413094389515065,0.8,215,5,0.8186938047409058,0.8673543840039741
H00789,0.05166093277256648,0.0,2283,5,0.934757387638092,0.7927111260108687
H00790,0.36969478770686715,0.2,250,5,0.8889676213264466,0.7901856247138752
H00791,nan,nan,5944,0,nan,nan
H00792,0.0006757562486279439,0.0,2689,5,0.888764476776123,0.7238977010437483
H00793,0.0070732292498392,0.0,3084,5,0.8340416073799133,0.7270777871527944
H00794,0.005390411148182716,0.0,2041,5,0.8480781435966491,0.8082782260576515
H00795,0.08031201200151811,0.0,780,5,0.8715775728225708,0.7997451280321276
H00796,0.27777467242763726,0.2,3640,5,0.8689857125282288,0.7458101329426032
H00797,0.32580975112279814,0.4,520,5,0.9516640543937683,0.7446486469594101
H00798,0.05434738053824185,0.0,2059,5,0.9210269689559937,0.7690662964663112
H00799,0.006621717608115775,0.0,4233,5,0.8711322903633117,0.8012244766424944
H00800,0.1407507900114489,0.0,1540,5,0.927045488357544,0.7474934036422711
H00801,9.603731514307697e-05,0.0,882,5,0.8923818826675415,0.6867428696431503
H00802,0.13489877756496324,0.0,1388,5,0.8807899355888367,0.8363594589630743
H00803,0.0272520690376103,0.0,1141,5,0.9197752356529236,0.6851581812394857
H00804,0.0318789952274164,0.0,385,2,0.8423214852809906,0.8311111111111111
H00805,nan,nan,4291,0,nan,nan
H00806,0.0210849160838015,0.0,2023,5,0.9172322273254394,0.7621841123571196
H00807,0.03570847480430801,0.0,1035,5,0.8680213570594788,0.7392302051815498
H00808,0.10282231636736737,0.0,1554,5,0.9215163707733154,0.7958582075801307
