location_id,observed_at,cape,temperature_2m,dewpoint_2m,relative_humidity_2m,pressure_msl,precipitation,event_observed,u_10m,v_10m,u_80m,v_80m
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-12 08:00:00+00:00,0.0,12.5,7.0,69.0,1020.9,0.0,0,1.9989890096902292,0.21010221116798342,5.9,3.612708057484692e-16
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-12 09:00:00+00:00,0.0,11.5,7.3,75.0,1021.0,0.0,0,0.5006298635583086,0.09731258764203791,4.501214350507058,-1.206096750177747
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-12 10:00:00+00:00,0.0,11.1,7.3,77.0,1020.4,0.0,0,0.8126429945337887,1.5949016782971785,4.499314628203761,-0.07853582896777564
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-12 11:00:00+00:00,0.0,10.9,6.2,73.0,1021.2,0.0,0,1.1029846833736732,0.19448595898696208,4.689772134972611,-1.614818046107497
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-12 12:00:00+00:00,0.0,12.0,7.3,73.0,1022.0,0.0,0,1.0994403663195127,-0.4001635676910324,5.291722206106886,-3.705303778827758
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-12 13:00:00+00:00,0.0,16.1,10.0,67.0,1022.2,0.0,0,1.3022755533022625,-1.092738936467117,4.490522002325494,-3.9035512224935176
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-12 14:00:00+00:00,0.0,19.5,9.4,52.0,1022.0,0.0,0,1.7907211567188903,-1.2078566714968129,2.896280839862312,-2.1042712032070536
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-12 15:00:00+00:00,0.0,21.7,8.3,42.0,1021.6,0.0,0,2.5126383982111973,-1.2802532092655217,3.2885700988441284,-1.822884172126227
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-12 16:00:00+00:00,0.0,22.6,6.4,35.0,1021.7,0.0,0,2.710511071441188,-0.8806984339685999,3.4133220579135335,-1.1753010375903354
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-12 17:00:00+00:00,0.0,23.4,6.7,34.0,1021.3,0.0,0,2.5012163021361316,-0.3071107453809714,2.8024586345386444,-0.39385987571698494
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-12 18:00:00+00:00,0.0,24.3,6.1,31.0,1020.4,0.0,0,1.9972590695091477,0.10467191248588793,2.29859890214392,0.08026884241575248
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-12 19:00:00+00:00,0.0,25.3,6.0,29.0,1019.6,0.0,0,1.6972539193066605,0.2083965772228022,1.8973961160336903,0.09943831686159353
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-12 20:00:00+00:00,0.0,26.0,6.1,28.0,1019.0,0.0,0,1.6,9.797174393178826e-17,1.8,1.1021821192326179e-16
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-12 21:00:00+00:00,0.0,26.2,6.3,28.0,1018.5,0.0,0,1.2968332653377714,0.09068341586736281,1.3965896703637537,0.09765906324177533
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-12 22:00:00+00:00,0.0,26.2,6.8,29.0,1017.9,0.0,0,0.59690705223963,-0.4026188904989376,0.6957546151624548,-0.5054953169715268
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-12 23:00:00+00:00,0.0,25.6,6.7,30.0,1017.4,0.0,0,-0.9850000000000002,-1.706070045455344,-1.1053659341616482,-1.9941329322778223
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-13 00:00:00+00:00,0.0,24.3,7.4,34.0,1017.6,0.0,0,1.0013585629321304,-0.40457512088918507,1.1983312105318935,-0.38936141291243365
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-13 01:00:00+00:00,0.0,21.5,9.1,45.0,1017.6,0.0,0,1.5949016782971785,-0.8126429945337887,1.7060182924028888,-0.6892761318852783
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-13 02:00:00+00:00,0.0,19.2,10.5,57.0,1017.8,0.0,0,2.4031542398457972,-0.6890933895424977,2.601148936219457,-0.7952510368458438
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-13 03:00:00+00:00,0.0,17.7,10.4,62.0,1017.9,0.0,0,1.9941329322778223,-1.1053659341616482,2.4908515867979095,-1.6175779339946306
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-13 04:00:00+00:00,0.0,17.0,9.7,62.0,1018.3,0.0,0,1.095877426079672,-1.402659141419965,0.6128091937224633,-1.596422529310215
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-13 05:00:00+00:00,0.0,16.5,9.2,62.0,1018.1,0.0,0,0.794522332072515,-1.7038586396289017,-0.6043441142892,-1.2960201354624095
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-13 06:00:00+00:00,0.0,16.3,6.7,53.0,1018.0,0.0,0,-0.6043441142892,-1.2960201354624095,-2.6983552329515588,-0.09422864109675207
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-13 07:00:00+00:00,0.0,15.8,5.4,50.0,1017.9,0.0,0,-0.5072853284009408,-1.8932146195265738,-2.4988515017056985,0.39577919655178356
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-13 08:00:00+00:00,0.0,15.3,4.9,50.0,1017.6,0.0,0,-0.6006193150981195,-2.601568072976578,-2.6001760828981215,-0.8953124247571808
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-13 09:00:00+00:00,0.0,14.1,6.4,60.0,1017.6,0.0,0,-0.319297679721486,-2.600470917300264,-2.4075235609106427,-2.092828302479718
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-13 10:00:00+00:00,0.0,13.5,6.8,64.0,1017.3,0.0,0,-0.7138292570061282,-2.196940552641805,-3.100939694865283,-2.891673046664994
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-13 11:00:00+00:00,0.0,14.1,7.8,66.0,1017.8,0.0,0,-0.48859247342173484,-2.298646861724443,-3.5225064727628492,-3.1716790741409877
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-13 12:00:00+00:00,0.0,15.1,9.4,69.0,1018.4,0.0,0,-0.5154418553777882,-1.7975593714046565,-4.17354397863193,-3.6280064303175052
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-13 13:00:00+00:00,0.0,17.3,10.9,66.0,1018.4,0.0,0,-1.489253995808451,-1.7131907471056926,-4.604301418020379,-2.990068302232498
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-13 14:00:00+00:00,0.0,21.0,10.2,50.0,1018.2,0.0,0,-2.6001760828981215,-0.8953124247571808,-3.5997971444839467,-0.8975302326747675
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-13 15:00:00+00:00,0.0,23.3,10.0,43.0,1017.6,0.0,0,-3.296357414472925,-0.7006623980558505,-4.402090655964569,-0.7762073541711786
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-13 16:00:00+00:00,0.0,22.8,12.3,52.0,1017.6,0.0,0,-2.6915053242046327,1.61721955521757,-3.438549328576239,2.233020043561609
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-13 17:00:00+00:00,0.0,24.5,12.4,47.0,1017.5,0.0,0,-1.8070246910352292,2.8918440078934124,-2.0985378856529318,3.9467757400794032
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-13 18:00:00+00:00,0.0,25.6,12.1,43.0,1017.0,0.0,0,-0.6077686218342564,3.446827135542728,-0.7680932233475347,4.849549752322126
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-13 19:00:00+00:00,0.0,26.2,11.6,40.0,1016.6,0.0,0,-0.7002690130319189,3.602571763252927,-1.0284604850795758,5.290970518782909
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-13 20:00:00+00:00,10.0,26.5,10.2,36.0,1016.2,0.0,0,-1.2045352449202853,4.200713611250453,-2.0117006333809093,6.1913779210814495
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-13 21:00:00+00:00,10.0,26.2,9.1,34.0,1015.8,0.0,0,-1.6148180461074972,4.689772134972611,-2.723596416544286,7.095211241378731
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-13 22:00:00+00:00,10.0,25.8,8.8,34.0,1015.6,0.0,0,-1.6145544176225821,3.996162413182853,-2.586845049962089,5.810149110606942
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-13 23:00:00+00:00,0.0,25.0,8.9,36.0,1015.5,0.0,0,-1.3044593363448949,3.3982327524498137,-2.3525294066519296,5.822714606679424
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-14 00:00:00+00:00,0.0,24.2,3.5,26.0,1016.2,0.0,0,-1.0171588472529063,3.7960884973160387,-2.155484122488932,7.517066462237654
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-14 01:00:00+00:00,0.0,20.6,5.0,36.0,1016.6,0.0,0,-0.30522311274154795,2.904003934475358,-1.1370442348437382,8.090490121618629
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-14 02:00:00+00:00,0.0,18.3,5.2,42.0,1016.8,0.0,0,0.1960156912209921,2.803154981230106,-0.5291165176161675,10.096144596368742
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-14 03:00:00+00:00,0.0,16.8,6.0,49.0,1016.7,0.0,0,0.39577919655178406,2.4988515017056985,0.4610797745003352,8.797926201187796
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-14 04:00:00+00:00,0.0,15.6,5.8,52.0,1017.1,0.0,0,0.9174219508359687,2.3899658918328366,2.5674849274170057,9.581984196787557
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-14 05:00:00+00:00,0.0,14.5,5.6,55.0,1017.3,0.0,0,0.9843026762434365,2.210780007495094,2.7482940243937257,8.989264706052534
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-14 06:00:00+00:00,0.0,13.8,4.9,55.0,1017.2,0.0,0,1.0999999999999999,1.9052558883257653,2.4338778518641027,8.487940775135355
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-14 07:00:00+00:00,0.0,12.9,5.6,61.0,1017.5,0.0,0,1.5041230066665017,1.7925439968984085,3.930349834188505,8.428662419440846
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-14 08:00:00+00:00,0.0,12.2,5.8,65.0,1017.6,0.0,0,1.3974057317497803,1.6075314058745043,3.8362197227991697,7.529005129391708
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-14 09:00:00+00:00,0.0,11.6,5.9,68.0,1017.7,0.0,0,1.5980613254815974,1.5980613254815974,4.838162882449161,7.742679117908169
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-14 10:00:00+00:00,0.0,11.0,5.8,70.0,1017.9,0.0,0,1.905255888325765,1.1000000000000003,5.640771011605175,6.264710878774434
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-14 11:00:00+00:00,0.0,10.5,5.8,73.0,1018.7,0.0,0,2.392652557776756,1.1157122109954465,6.980164754502575,4.030000000000001
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-14 12:00:00+00:00,0.0,11.7,7.6,76.0,1019.8,0.0,0,2.2020763464146316,0.5083893828171346,6.893654271085456,1.2155372436685128
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-14 13:00:00+00:00,0.0,14.7,8.8,68.0,1020.1,0.0,0,3.297989729163016,-0.11516833911825315,4.897015052393569,-0.1710075338422547
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-14 14:00:00+00:00,0.0,17.0,9.7,62.0,1020.1,0.0,0,3.1977849808745034,-0.2797699342199829,4.303561095756341,-0.3765128086698836
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-14 15:00:00+00:00,0.0,19.1,9.3,53.0,1020.3,0.0,0,2.6036421711781412,-0.1820643964721671,3.1977849808745034,-0.2797699342199829
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-14 16:00:00+00:00,0.0,20.3,7.5,44.0,1020.4,0.0,0,2.9014854414128015,0.4077771858129918,3.493762453777453,0.42898008878611915
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-14 17:00:00+00:00,0.0,21.3,6.7,39.0,1019.8,0.0,0,2.4456688626109404,0.5646271464031009,3.245625915867123,0.3985127529348323
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-14 18:00:00+00:00,0.0,22.0,6.2,36.0,1019.1,0.0,0,1.9245740922468746,0.9806194794374211,3.100621902387909,0.8308091347790916
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-14 19:00:00+00:00,0.0,22.4,7.0,37.0,1017.8,0.0,0,1.5980613254815974,1.5980613254815974,3.9902608960043566,0.6319952387625329
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-14 20:00:00+00:00,0.0,22.8,7.0,36.0,1017.2,0.0,0,2.4917680726933025,0.8096245252623624,1.899536820153402,-0.19964936484121829
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-14 21:00:00+00:00,0.0,23.4,7.1,35.0,1016.7,0.0,0,1.1116573269018724,1.1921065336392478,1.0994403663195127,0.4001635676910325
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-14 22:00:00+00:00,0.0,23.0,7.2,36.0,1016.1,0.0,0,1.5010109078601757,0.7981016567360144,1.792840919204833,0.4139099399927115
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-14 23:00:00+00:00,0.0,22.3,8.1,40.0,1015.6,0.0,0,2.0044993802705515,0.6902044874491724,3.7955017997295504,0.33206337986857754
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-15 00:00:00+00:00,0.0,23.5,5.4,31.0,1015.6,0.0,0,2.500448692210281,-0.21876091429662214,3.3970239204928525,-0.29720108276951457
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-15 01:00:00+00:00,0.0,20.2,7.2,43.0,1015.4,0.0,0,2.5012163021361316,-0.3071107453809714,5.505890462203131,-0.7738024413379633
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-15 02:00:00+00:00,0.0,18.4,8.1,51.0,1015.5,0.0,0,2.5041310664980543,-0.5781242096637331,6.2097505557615404,-1.7806173185778138
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-15 03:00:00+00:00,0.0,17.1,9.1,59.0,1015.3,0.0,0,2.499280409439629,-0.7166571251241975,6.669051823539818,-3.2527139091749553
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-15 04:00:00+00:00,0.0,16.3,8.8,61.0,1015.7,0.0,0,3.0100508707894797,-1.2776907901599255,7.2802317750232515,-3.5508062889915277
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-15 05:00:00+00:00,0.0,15.7,7.9,60.0,1015.2,0.0,0,3.0961537632734615,-1.716226055672033,7.62395238444627,-4.763974185456511
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-15 06:00:00+00:00,0.0,15.3,7.3,59.0,1014.9,0.0,0,2.48660258550518,-2.3187944242124945,6.3839104245181835,-6.610732765112205
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-15 07:00:00+00:00,0.0,14.8,7.1,60.0,1015.1,0.0,0,1.8839241144965146,-2.411312906036569,4.965632982820233,-7.36185364428877
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-15 08:00:00+00:00,0.0,14.5,7.1,61.0,1015.0,0.0,0,2.018989055955682,-2.8834151958972516,4.6008432961377395,-8.300141020752866
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-15 09:00:00+00:00,0.0,14.5,7.3,62.0,1015.0,0.0,0,1.6799999999999997,-2.909845356715714,3.9134451037188773,-8.392410107959378
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-15 10:00:00+00:00,0.0,14.6,7.6,63.0,1014.4,0.0,0,1.5238514011081676,-3.5899689284645175,3.0499977344807316,-9.386927815833165
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-15 11:00:00+00:00,0.0,14.3,8.3,67.0,1014.7,0.0,0,0.9757562395921773,-3.402866403621649,2.170777674418299,-9.40267112517752
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-15 12:00:00+00:00,0.0,15.4,9.6,68.0,1015.0,0.0,0,1.412266857177989,-3.4954831317167883,2.574452903330773,-8.978184240063898
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-15 13:00:00+00:00,0.0,18.2,11.3,64.0,1015.2,0.0,0,0.38522838294464923,-4.403180565565515,0.44014539200315744,-8.398474387285965
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-15 14:00:00+00:00,0.0,18.7,11.5,63.0,1015.1,0.0,0,0.4026595314941809,-4.602419505183865,0.6438522526582786,-9.207516183898178
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-15 15:00:00+00:00,0.0,22.4,13.2,56.0,1014.9,0.0,0,0.19543718153400638,-5.596588631306936,0.15881689857927928,-9.09861402592316
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-15 16:00:00+00:00,15.0,25.2,13.7,49.0,1015.2,0.0,0,-0.5414574397264451,-5.151623418007655,-1.0424065261908908,-7.417107834874361
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-15 17:00:00+00:00,85.0,26.8,14.6,47.0,1014.4,0.0,0,-0.5728159787067412,-5.449979986618138,-1.9307900764648052,-7.20580666411645
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-15 18:00:00+00:00,322.5,27.7,15.6,48.0,1013.4,0.0,0,-1.5435691925751942,-5.383065497254585,-2.702215681994401,-7.8478041774743295
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-15 19:00:00+00:00,790.0,28.1,16.4,49.0,1012.5,0.0,0,-1.6197392441639618,-5.297928348035216,-3.427650329755595,-8.483732269286106
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-15 20:00:00+00:00,1350.0,28.8,17.1,49.0,1011.8,0.0,0,-1.5794020488314044,-5.508029517726568,-3.606448315955995,-8.496259797366026
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-15 21:00:00+00:00,1860.0,29.8,17.6,48.0,1011.5,0.0,0,-1.4326213531414103,-4.685893304218874,-4.7587316085360545,-7.055109742443405
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-15 22:00:00+00:00,2120.0,28.1,18.2,55.0,1010.9,0.0,0,0.6820542675754071,-4.3063211649948006,-3.0477028022163335,-7.179937856929035
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-15 23:00:00+00:00,2100.0,27.8,18.8,58.0,1010.0,0.0,0,1.296701360414219,-5.200785092839341,-1.0400582095131523,-9.895492858914318
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-16 00:00:00+00:00,1370.0,28.5,16.1,47.0,1012.7,0.0,0,0.7028241598483299,-5.00085374714493,1.0931680103441737,-8.903138980222659
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-16 01:00:00+00:00,1210.0,26.3,16.2,54.0,1012.4,0.0,0,1.0973927512346893,-4.095525503465649,2.0088129152907164,-8.70112467853215
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-16 02:00:00+00:00,1130.0,24.9,16.4,59.0,1013.1,0.0,0,0.6889068497523234,-4.901826940270773,1.275972025451895,-10.391958207684642
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-16 03:00:00+00:00,1180.0,24.4,16.7,62.0,1013.2,0.0,0,0.7482777685076059,-6.094233371077717,1.2919718059882002,-12.292290626751857
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-16 04:00:00+00:00,1280.0,24.1,17.3,66.0,1013.7,0.0,0,0.3459406707658586,-6.600941224727733,0.2199003211097713,-12.59808095897053
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-16 05:00:00+00:00,1390.0,23.3,17.8,71.0,1013.3,0.0,0,-0.589847622080913,-4.803923373943999,-1.4627092910902886,-10.407717402473903
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-16 06:00:00+00:00,1480.0,22.7,18.2,76.0,1012.9,0.0,0,0.08202631025523216,-4.699284167235039,-0.5291165176161594,-10.096144596368742
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-16 07:00:00+00:00,1470.0,22.2,18.4,79.0,1013.3,0.0,0,-0.589847622080913,-4.803923373943999,-1.2406299158643996,-10.10411982370866
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-16 08:00:00+00:00,1550.0,22.1,18.9,82.0,1013.6,0.0,0,-0.16751758417200432,-4.79707596969166,-0.8924748057360173,-10.201033708459475
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-16 09:00:00+00:00,1600.0,22.1,19.1,83.0,1013.7,0.0,0,-0.7167414699443375,-5.099880554019087,-1.6331758150200086,-10.311466275813238
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-16 10:00:00+00:00,1650.0,21.8,19.2,85.0,1013.8,0.0,0,-0.7167414699443375,-5.099880554019087,-1.6003245773615604,-10.10405172428826
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-16 11:00:00+00:00,1670.0,21.7,19.4,87.0,1014.8,0.0,0,-1.2923927472848966,-3.1987842982554167,-3.149292895623545,-7.41926911882667
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-16 12:00:00+00:00,1610.0,21.7,19.5,87.0,1015.6,0.0,0,-0.6811881134942647,-3.50440904490816,-1.8434448444694664,-7.3936534342230935
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-16 13:00:00+00:00,1660.0,22.7,19.7,83.0,1015.9,0.0,0,-1.9764752793286005,-3.7172093659360823,-3.350449888077854,-6.575628148510155
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-16 14:00:00+00:00,1320.0,24.6,19.0,71.0,1016.7,0.0,0,-3.1975517724710536,-4.401052449399715,-4.79632765870658,-6.601578674099572
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-16 15:00:00+00:00,1070.0,25.9,18.0,62.0,1016.8,0.0,0,-3.4646252162104463,-4.128979548411292,-5.025412162067284,-5.781075384506434
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-16 16:00:00+00:00,1115.0,26.8,17.8,58.0,1016.5,0.0,0,-1.7169411194948565,-4.71725695634526,-3.5245659391908695,-6.358485270903407
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-16 17:00:00+00:00,1195.0,28.6,17.6,52.0,1015.6,0.0,0,-1.5291040156999134,-5.001473873686676,-3.4718994825694933,-7.118448846689402
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-16 18:00:00+00:00,1695.0,28.9,18.2,52.0,1015.0,0.0,0,-2.221417098956358,-5.49820025758105,-2.595932887841825,-7.132266991765045
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-16 19:00:00+00:00,2180.0,27.5,18.5,58.0,1014.3,0.0,0,-1.52345378226849,-4.688708625335107,-3.2956903707569536,-6.198292101869666
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-16 20:00:00+00:00,2190.0,29.0,18.5,53.0,1013.5,0.0,0,-1.0187672850070217,-4.792923243595648,-1.473304344201975,-5.909100973020818
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-16 21:00:00+00:00,2190.0,29.6,18.4,51.0,1012.9,0.0,0,0.2726703320257372,-5.202859876071329,1.550326080164101,-5.785895699471519
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-16 22:00:00+00:00,2050.0,29.3,18.5,52.0,1012.0,0.0,0,0.5780424018701252,-5.4997060813865515,3.9168738728199584,-8.797442757098246
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-16 23:00:00+00:00,1790.0,28.9,18.4,53.0,1012.7,0.0,0,0.45495297714277577,-5.200136324038912,1.0293387799647198,-6.498989281116006
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-17 00:00:00+00:00,1780.0,28.3,17.2,51.0,1013.8,0.0,0,0.9757562395921773,-3.402866403621649,1.4779284270391944,-6.401611325638995
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-17 01:00:00+00:00,1250.0,26.3,16.3,54.0,1013.7,0.0,0,0.7785007011363035,-4.005038908466469,1.2219398264293735,-8.694553643550988
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-17 02:00:00+00:00,900.0,24.7,15.6,57.0,1013.8,0.0,0,-0.12912813779925333,-3.6977460599706546,-0.48201415699751027,-9.197378015089626
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-17 03:00:00+00:00,850.0,23.7,16.5,64.0,1013.3,0.0,0,1.1802148456674957,-4.404621767878151,1.504899553687022,-9.501561836525223
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-17 04:00:00+00:00,350.0,22.9,15.5,63.0,1013.4,0.0,0,0.974945239266661,-3.910291776892266,2.166278653331422,-9.383183723881816
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-17 05:00:00+00:00,40.0,21.5,13.9,62.0,1013.2,0.0,0,0.8338353097955016,-4.289710791666292,1.4195656297926662,-10.100734301164017
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-17 06:00:00+00:00,30.0,20.5,14.4,68.0,1012.9,0.0,0,0.974945239266661,-3.910291776892266,1.336061769216627,-9.506573459919075
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-17 07:00:00+00:00,60.0,20.1,15.3,74.0,1013.0,0.0,0,0.1784656107884384,-3.405326713513097,-0.153581176648096,-8.798659717376244
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-17 08:00:00+00:00,90.0,19.5,15.8,79.0,1013.3,0.0,0,0.9994942341834707,-2.9027420270899027,0.7260073370879928,-8.29830183510424
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-17 09:00:00+00:00,130.0,19.8,16.1,79.0,1014.0,0.0,0,0.5224911132343715,-3.29887905758776,0.4296782007545687,-8.198748480335052
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-17 10:00:00+00:00,110.0,19.8,16.2,80.0,1014.2,0.0,0,0.3059166570442802,-3.496643390302027,-0.1431097327857258,-8.198751100282408
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-17 11:00:00+00:00,60.0,19.8,15.8,78.0,1014.9,0.0,0,0.4667595852417151,-3.8014517607862635,0.2725650692465339,-7.805242359019138
b72ecf48-0c17-45b8-bac4-0e3ddbe0e034,2026-05-17 12:00:00+00:00,60.0,20.1,16.1,78.0,1015.8,0.0,0,0.5033203882632593,-4.099215606278659,0.40351022263309677,-7.699433712957764
